远古织影者雕像，散发着死亡与暗影的气息。	Tượng đá người dệt bóng thượng cổ, tỏa ra khí tức của cái chết và bóng tối.
克劳斯雕像，刻画了某种被封印的魔物。	Tượng đá Klaus, khắc họa một loại ma vật bị phong ấn.
蜂王雕像，统御蜂群的王者之姿。	Tượng đá ong chúa, tư thế vương giả cai quản đàn ong.
蚁狮雕像，沙地中的潜伏者。	Tượng đá Antlion, kẻ ẩn phục trong cát.
皮弗娄牛雕像，展现了这种生物的敦厚体态。	Tượng đá bò Beefalo, thể hiện thể thái đôn hậu của sinh vật này.
小浣猫雕像，形态稚拙可爱。	Tượng đá mèo gấu trúc nhỏ, hình thái non nớt đáng yêu.
浣猫雕像，栩栩如生。	Tượng đá mèo gấu trúc, sinh động như thật.
兔人雕像，石材似乎不够坚固。	Tượng đá người thỏ, đá có vẻ không đủ vững chắc.
天体英雄雕像，象征着一次艰难的胜利。	Tượng đá anh hùng thiên thể, tượng trưng cho một chiến thắng gian khổ.
恐怖之眼雕像，凝视之深感不适。	Tượng đá mắt kinh hoàng, nhìn vào thấy rất bất an.
双子魔眼雕像，双重视线带来双倍的压力。	Tượng đá song nhãn ma mắt, ánh mắt đôi mang lại áp lực gấp đôi.
噩梦猪人雕像，煞气凝结，似有残念附着。	Tượng đá heo người ác mộng, sát khí ngưng kết, dường như có tàn niệm bám víu.
晶体独眼巨鹿雕像，异化的身躯闪烁着不祥的光芒。	Tượng đá nai một mắt tinh thể, thân thể dị biến lấp lánh ánh sáng bất tường.
附身座狼雕像，形态狰狞，野性十足。	Tượng đá chó sói phụ thể, hình thái hung tàn, man dã mười phần.
装甲熊獾雕像，厚重的甲壳下是狂暴的力量。	Tượng đá gấu lửng giáp, dưới vỏ giáp dày nặng là sức mạnh cuồng bạo.
损坏的发条零件，或许能回收些材料。	Linh kiện lên dây cót hỏng, có thể thu hồi chút nguyên liệu.
又一组发条残骸，无用之物。	Lại thêm một nhóm tàn hài lên dây cót, vật vô dụng.
一堆破碎的发条装置，已无修复价值。	Một đống thiết bị lên dây cót vỡ nát, không còn giá trị tu sửa.
这只眼骨生物似乎拥有储物之能，颇为奇特。	Sinh vật nhãn cốt này dường như có khả năng trữ vật, khá kỳ đặc.
眼骨，与那只储物生物有着紧密联系。	Nhãn cốt, có mối liên hệ chặt chẽ với sinh vật trữ vật kia.
眼骨暂时失去了活性，联系中断。	Nhãn cốt tạm thời mất hoạt tính, liên hệ bị gián đoạn.
煮熟的曼德拉草，药性已变，可安全食用。	Cây Mandrake đã nấu chín, dược tính đã thay đổi, có thể an toàn ăn.
熟肉，基本的食物来源。	Thịt chín, nguồn thức ăn cơ bản.
熟怪物肉，毒性稍减，但仍需谨慎食用。	Thịt quái vật chín, độc tính hơi giảm, nhưng vẫn cần cẩn thận ăn.
小块熟肉，可快速补充体力。	Thịt chín miếng nhỏ, có thể nhanh chóng bổ sung thể lực.
烹饪需要时间，耐心等待。	Nấu ăn cần thời gian, hãy kiên nhẫn chờ đợi.
食物即将烹煮完成。	Thức ăn sắp nấu xong.
烹饪完成，可以取用了。	Nấu ăn hoàn thành, có thể lấy rồi.
一口空锅，等待放入食材。	Một cái nồi trống, chờ cho nguyên liệu vào.
烹饪锅因过度加热而损毁。	Nồi nấu bị hỏng vì quá nóng.
玉米，可作主食或加工。	Ngô, có thể làm lương thực chính hoặc chế biến.
爆米花，是玉米受热后的产物。	Bỏng ngô, là sản phẩm của ngô khi bị nung nóng.
玉米种子，需种于农田。	Hạt giống ngô, cần trồng trên ruộng nương.
金丝雀，羽色鲜亮，对毒气敏感。	Chim hoàng yến, lông màu rực rỡ, nhạy cảm với khí độc.
手持金丝雀，需小心对待。	Cầm chim hoàng yến trên tay, cần cẩn thận đối đãi.
金丝雀已中毒，这是危险的信号。	Chim hoàng yến đã trúng độc, đây là tín hiệu nguy hiểm.
岩石巢穴，似乎能孕育出奇特的小型生物。	Tổ đá, dường như có thể ươm ra sinh vật nhỏ kỳ đặc.
格罗姆幼体，散发着温和的光芒。	Glommer non, tỏa ra ánh sáng ôn hòa.
小龙蝇，虽小却已显露出火系特征。	Rồng ruồi nhỏ, tuy nhỏ nhưng đã lộ ra đặc trưng hỏa hệ.
钢羊幼崽，体表覆盖着特殊的黏液。	Cừu thép non, bề mặt cơ thể bao phủ chất nhớt đặc biệt.
座狼幼崽，已有猎食者的眼神。	Chó sói bờm non, đã có ánh mắt của kẻ săn mồi.
浣猫幼崽，活泼好动。	Mèo gấu trúc con, hoạt bát hiếu động.
火鸡幼崽，成长迅速。	Gà tây con, lớn nhanh.
月蛾幼体，在暗处会发出微光。	Bướm đêm nguyệt non, trong bóng tối sẽ phát ra ánh sáng nhỏ.
乌鸦，叫声聒噪，常被视为不祥之兆。	Quạ, tiếng kêu ồn ào, thường được coi là điềm bất tường.
乌鸦在手中挣扎，羽翼扑腾。	Quạ trong tay vùng vẫy, cánh đập phần phật.
割下的草，是常用的编织和建造材料。	Cỏ đã cắt, là nguyên liệu thường dùng để đan và xây dựng.
芦苇杆，中空坚韧，可制作箭矢或乐器。	Thân sậy, rỗng bên trong bền bỉ, có thể làm tên hoặc nhạc cụ.
切割规整的石砖，是建筑的基石。	Gạch đá được cắt ngay ngắn, là nền tảng của kiến trúc.
此物蕴含剧毒，触之即死。	Vật này ẩn chứa kịch độc, chạm vào là chết.
无眼鹿，虽无目却能感知周围，颇为奇特。	Nai không mắt, tuy không có mắt nhưng có thể cảm nhận xung quanh, khá kỳ đặc.
无眼鹿的角似乎快要脱落了。	Sừng của nai không mắt dường như sắp rụng.
脱落的鹿角，质地坚硬，是良好的材料。	Sừng đã rụng, chất liệu cứng, là nguyên liệu tốt.
这头无眼鹿被宝石寄生，行为变得异常。	Con nai không mắt này bị bảo thạch ký sinh, hành vi trở nên bất thường.
独眼巨鹿，寒冬的灾厄化身，力量惊人。	Nai khổng lồ một mắt, hiện thân tai họa mùa đông, sức mạnh kinh ngạc.
巨鹿的眼球，仍残留着强大的冰寒之力。	Mắt của nai khổng lồ, vẫn còn sót lại sức mạnh băng hàn mạnh mẽ.
以巨鹿眼球制成的伞，能有效抵御雨雪。	Ô được chế từ mắt nai khổng lồ, có thể chống mưa tuyết hiệu quả.
草已被割尽，需等待其重新生长。	Cỏ đã bị cắt hết, cần đợi mọc lại.
护目镜，可保护眼睛免受风沙强光刺激。	Kính bảo hộ, có thể bảo vệ mắt tránh gió cát và ánh sáng mạnh.
沙漠风镜，于沙暴环境中不可或缺。	Kính sa mạc, trong môi trường bão cát không thể thiếu.
蚁狮甲壳制成的头盔，似乎能影响大地。	Mũ giáp được chế từ vỏ Antlion, dường như có thể ảnh hưởng đến đại địa.
这件工具构造奇特，非此界寻常之物。	Cấu trúc công cụ này kỳ đặc, không phải vật tầm thường của thế giới này.
一件看似无用的小工具。	Một công cụ nhỏ trông vô dụng.
这土堆似有翻动痕迹，下面可能埋有东西。	Đống đất này dường như có dấu hiệu bị đào bới, bên dưới có thể chôn vùi thứ gì đó.
探测杖毫无反应，目标尚远。	Gậy thăm dò không có phản ứng gì, mục tiêu còn xa.
探测杖，能感应并指引方向。	Gậy thăm dò, có thể cảm ứng và chỉ dẫn phương hướng.
探测杖反应剧烈，目标近在咫尺。	Gậy thăm dò phản ứng mạnh mẽ, mục tiêu ngay trước mắt.
探测杖传来微弱感应，方向正确。	Gậy thăm dò truyền đến cảm ứng yếu ớt, hướng đúng.
探测杖感应强烈，已非常接近目标。	Gậy thăm dò cảm ứng mạnh mẽ, đã rất gần mục tiêu.
一个古老基座，似乎需要特定钥匙激活。	Một bệ cổ xưa, dường như cần chìa khóa đặc định để kích hoạt.
基座已充能，等待插入钥匙启动。	Bệ đã nạp năng, chờ cắm chìa khóa khởi động.
基座机关已解锁，可以使用了。	Cơ quan bệ đã được mở khóa, có thể sử dụng rồi.
那根法杖似乎是启动基座的关键。	Chiếc gậy pháp đó dường như là chìa khóa để khởi động bệ.
龙蝇，掌控烈焰的强大生物。	Rồng ruồi, sinh vật mạnh mẽ nắm giữ liệt diệm.
龙鳞甲，耐火性极佳，是应对火焰的绝佳防护。	Giáp vảy rồng, khả năng chịu lửa cực tốt, là sự phòng hộ tuyệt vời chống lại lửa.
龙蝇鳞片，蕴含精纯火灵之力。	Vảy rồng ruồi, ẩn chứa hỏa linh chi lực tinh thuần.
龙鳞宝箱，坚固且能防火，可安全储物。	Rương vảy rồng, vững chắc và có thể chống lửa, có thể an toàn lưu trữ.
火炉结构受损，功能不稳定。	Cấu trúc lò lửa bị hư hỏng, chức năng không ổn định.
龙鳞火炉，散发着稳定的热力。	Lò lửa vảy rồng, tỏa ra nhiệt lực ổn định.
火炉核心被激活，热力有所提升。	Lõi lò lửa được kích hoạt, nhiệt lực có phần nâng cao.
火炉核心全力运转，热浪汹涌。	Lõi lò lửa vận hành toàn lực, sóng nhiệt dữ dội.
哈奇，一种奇特的水生生物，能储存物品。	Hutch, một loại sinh vật thủy sinh kỳ đặc, có thể lưu trữ vật phẩm.
这个鱼缸是召唤哈奇的容器。	Bể cá này là vật chứa để triệu hoán Hutch.
鱼缸能量耗尽，哈奇暂时无法显现。	Năng lượng bể cá cạn kiệt, Hutch tạm thời không thể hiện ra.
龙蝇唾液，高温且具有粘性，十分危险。	Nước bọt rồng ruồi, nhiệt độ cao và có tính dính, rất nguy hiểm.
龙蝇唾液已冷却凝固，威胁解除。	Nước bọt rồng ruồi đã nguội lạnh đông đặc, mối đe dọa giải trừ.
岩浆池，极端高温，靠近会引火烧身。	Hồ dung nham, nhiệt độ cực cao, đến gần sẽ bị lửa thiêu.
岩浆虫，由龙蝇所产，周身环绕高温。	Sâu dung nham, do rồng ruồi đẻ ra, toàn thân vây quanh nhiệt độ cao.
冷却的虫卵，岩浆虫在其中休眠。	Trứng sâu đã nguội, sâu dung nham ngủ đông bên trong.
这只岩浆虫极度饥饿，急需喂食。	Con sâu dung nham này đói cực độ, cấp bách cần cho ăn.
岩浆虫似乎有些饿了。	Sâu dung nham dường như hơi đói.
岩浆虫目前状态满足。	Sâu dung nham hiện tại trạng thái thỏa mãn.
一只被驯化的岩浆虫，能提供温暖。	Một con sâu dung nham đã được thuần hóa, có thể cung cấp hơi ấm.
一枚岩浆虫卵，需要高温环境才能孵化。	Một quả trứng sâu dung nham, cần môi trường nhiệt độ cao mới có thể ấp nở.
温度过低，虫卵停止孵化。	Nhiệt độ quá thấp, trứng sâu ngừng ấp nở.
虫卵处于适宜的孵化温度，正在活跃变化。	Trứng sâu đang ở nhiệt độ ấp nở thích hợp, đang thay đổi tích cực.
岩浆虫的牙齿，坚硬且带有余温。	Răng của sâu dung nham, cứng và mang theo nhiệt độ dư.
火龙果，外皮奇特，果肉清甜。	Thanh long, vỏ ngoài kỳ đặc, thịt quả thanh ngọt.
烤过的火龙果，风味更佳。	Thanh long đã nướng, hương vị tốt hơn.
火龙果种子，需在温暖气候下种植。	Hạt giống thanh long, cần trồng trong khí hậu ấm áp.
火龙果派，是种能提供大量饱食度的食物。	Bánh thanh long, là loại thức ăn có thể cung cấp nhiều no bụng.
生鸟腿，需要烹饪后才能安全食用。	Chân chim sống, cần nấu chín mới có thể an toàn ăn.
烤鸟腿，是恢复体力的可靠食物。	Chân chim nướng, là thức ăn đáng tin cậy để phục hồi thể lực.
连根挖起的浆果丛，可以移植到合适的地方。	Bụi quả mọng được đào cả gốc, có thể di chuyển đến nơi thích hợp.
连根挖起的多汁浆果丛，等待移植。	Bụi quả mọng nhiều nước được đào cả gốc, chờ di chuyển.
连根挖起的草簇，可以重新种植。	Cụm cỏ được đào cả gốc, có thể trồng lại.
挖出的尖刺灌木，需小心处理。	Bụi gai được đào lên, cần cẩn thận xử lý.
挖出的小树苗，需要找地方种下。	Cây con được đào lên, cần tìm chỗ trồng xuống.
榴莲，气味浓烈，但营养价值高。	Sầu riêng, mùi nồng, nhưng giá trị dinh dưỡng cao.
烤榴莲，气味依旧，但口感有所变化。	Sầu riêng nướng, mùi vẫn còn, nhưng cảm giác miệng có thay đổi.
榴莲种子，可种植出榴莲树。	Hạt sầu riêng, có thể trồng ra cây sầu riêng.
兔毛耳罩，能有效抵御寒冷。	Bịt tai lông thỏ, có thể chống lạnh hiệu quả.
茄子，一种常见的蔬菜。	Cà tím, một loại rau thường gặp.
烤茄子，是道简单的菜肴。	Cà tím nướng, là món ăn đơn giản.
茄子种子，用于种植茄子。	Hạt giống cà tím, dùng để trồng cà tím.
茶几已被烧毁。	Bàn trà nhỏ đã bị thiêu hủy.
一张装饰用的茶几，插着花。	Một chiếc bàn trà nhỏ trang trí, cắm hoa.
空茶几，可以放置一些物品。	Bàn trà nhỏ trống, có thể đặt một số vật phẩm.
茶几上的花已经枯萎了。	Hoa trên bàn trà nhỏ đã khô héo.
茶几上的荧光果提供着稳定的照明。	Quả phát sáng trên bàn trà nhỏ cung cấp ánh sáng ổn định.
茶几上的荧光果光芒即将熄灭。	Ánh sáng quả phát sáng trên bàn trà nhỏ sắp tắt.
桦栗树正在燃烧。	Cây dẻ bạch đang cháy.
桦栗树已被烧成焦炭。	Cây dẻ bạch đã bị thiêu thành than.
桦栗树已被砍倒。	Cây dẻ bạch đã bị chặt hạ.
这棵桦栗树似乎被污染了，散发着不祥的气息。	Cây dẻ bạch này dường như bị ô nhiễm, tỏa ra khí tức bất tường.
一棵健康的桦栗树，秋季会结果。	Một cây dẻ bạch khỏe mạnh, mùa thu sẽ kết quả.
桦栗果，可以种植，也可以烤食。	Quả dẻ bạch, có thể trồng, cũng có thể nướng ăn.
