path	original	line	comment
DESCRIBE.TURF_CARPETFLOOR2	它出奇地柔软。	1446	物品名:"茂盛地毯" 制造描述:"超级超级软。"
DESCRIBE.TURF_MOSAIC_GREY	又一种地皮类型。	1447	物品名:"灰色马赛克地板" 制造描述:"优雅的碎石。灰色。"
DESCRIBE.TURF_MOSAIC_RED	又一种地皮类型。	1448	物品名:"红色马赛克地板" 制造描述:"优雅的碎石。红色。"
DESCRIBE.TURF_MOSAIC_BLUE	又一种地皮类型。	1449	物品名:"蓝色马赛克地板" 制造描述:"优雅的碎石。蓝色。"
DESCRIBE.TURF_BEARD_RUG	妾身用妾身的胡须做的。	1450	物品名:"胡须地毯" 制造描述:"有些人就是喜欢行为艺术。"
DESCRIBE.POWCAKE	不是吃的点心。	1451	物品名:"芝士蛋糕"
DESCRIBE.CAVE_ENTRANCE	妾身在想那岩石能不能移开。	1452	物品名:"被堵住的洞穴"
DESCRIBE.CAVE_ENTRANCE_RUINS	它有可能在隐瞒什么事情。	1453	物品名:"被堵住的陷洞"->单机 洞二入口
DESCRIBE.CAVE_ENTRANCE_OPEN.GENERIC	大地本身在排斥妾身。	1456	物品名:"洞穴"->默认
DESCRIBE.CAVE_ENTRANCE_OPEN.OPEN	妾身敢打赌在那下面肯定能发现各种各样的东西。	1457	物品名:"洞穴"->打开
DESCRIBE.CAVE_ENTRANCE_OPEN.FULL	妾身会等到有人离开进入。	1458	物品名:"洞穴"->满了
DESCRIBE.CAVE_EXIT.GENERIC	妾身想妾身该待在这下面。	1462	物品名:"楼梯"->默认
DESCRIBE.CAVE_EXIT.OPEN	妾身暂时不想再探险了。	1463	物品名:"楼梯"->打开
DESCRIBE.CAVE_EXIT.FULL	上面太拥挤。	1464	物品名:"楼梯"->满了
DESCRIBE.MAXWELLPHONOGRAPH	音乐原来是从那来的。	1466	single player  -- 物品名:"麦斯威尔的留声机"->单机 麦斯威尔留声机
DESCRIBE.BOOMERANG	需要一些方法。	1467	物品名:"回旋镖" 制造描述:"来自澳洲土著。"
DESCRIBE.PIGGUARD	他看起来不那么友善。	1468	物品名:"猪人守卫"
DESCRIBE.ABIGAIL.LEVEL1[0]	她有一个可爱的小蝴蝶结。	1473	物品名:未找到 制造描述:未找到
DESCRIBE.ABIGAIL.LEVEL1[1]	她有一个可爱的小蝴蝶结。	1474	物品名:未找到 制造描述:未找到
DESCRIBE.ABIGAIL.LEVEL2[0]	她有一个可爱的小蝴蝶结。	1478	物品名:未找到 制造描述:未找到
DESCRIBE.ABIGAIL.LEVEL2[1]	她有一个可爱的小蝴蝶结。	1479	物品名:未找到 制造描述:未找到
DESCRIBE.ABIGAIL.LEVEL3[0]	她有一个可爱的小蝴蝶结。	1483	物品名:未找到 制造描述:未找到
DESCRIBE.ABIGAIL.LEVEL3[1]	她有一个可爱的小蝴蝶结。	1484	物品名:未找到 制造描述:未找到
DESCRIBE.ADVENTURE_PORTAL	妾身不想再一次上当了。	1487	物品名:"麦斯威尔之门"->单机 麦斯威尔之门
DESCRIBE.AMULET	戴着它妾身感觉很安全。	1488	物品名:"重生护符" 制造描述:"逃离死神的魔爪。"
DESCRIBE.ANIMAL_TRACK	食物留下的踪迹。妾身指的是...一只动物。	1489	物品名:"动物足迹"
DESCRIBE.ARMORGRASS	希望里面没虫子。	1490	物品名:"草甲" 制造描述:"提供少许防护。"
DESCRIBE.ARMORMARBLE	那看起来真的很沉。	1491	物品名:"大理石甲" 制造描述:"它很重，但能够保护你。"
DESCRIBE.ARMORWOOD	那是一件非常合适的衣服。	1492	物品名:"木甲" 制造描述:"为你抵御部分伤害。"
DESCRIBE.ARMOR_SANITY	穿着妾身虽然安全了，心里确不踏实。	1493	物品名:"暗夜甲" 制造描述:"保护你的躯体，但无法保护你的心智。"
DESCRIBE.ASH.GENERIC	火烧完之后剩下的一切。	1496	物品名:"灰烬"->默认
DESCRIBE.ASH.REMAINS_GLOMMERFLOWER	被火焰吞噬了。	1497	物品名:"灰烬"->单机专用
DESCRIBE.ASH.REMAINS_EYE_BONE	眼骨被火焰吞噬了。	1498	物品名:"灰烬"->单机专用
DESCRIBE.ASH.REMAINS_THINGIE	这肯定有个完美的解释。	1499	物品名:"灰烬"->单机专用
DESCRIBE.AXE	可靠的斧头。	1501	物品名:"斧头" 制造描述:"砍倒树木。"
DESCRIBE.BABYBEEFALO.GENERIC	有趣。	1504	物品名:"小皮弗娄牛"->默认
DESCRIBE.BABYBEEFALO.SLEEPING	做个好梦。	1505	物品名:"小皮弗娄牛"->睡着了
DESCRIBE.BUNDLE	妾身的东西都在那里面。	1507	物品名:"捆绑物资"
DESCRIBE.BUNDLEWRAP	把东西打包起来应该会容易搬一点。	1508	物品名:"捆绑包装" 制造描述:"打包东西的必要工具。"
DESCRIBE.BACKPACK	你可以在那里面装进许多东西。	1509	物品名:"背包" 制造描述:"携带更多物品。"
DESCRIBE.BACONEGGS	妾身喜欢吃这个。	1510	物品名:"培根煎蛋"
DESCRIBE.BANDAGE	似乎还算可口的。	1511	物品名:"蜂蜜药膏" 制造描述:"愈合小伤口。"
DESCRIBE.BASALT	太硬了，敲不碎。	1512	removed  -- 物品名:"玄武岩"
DESCRIBE.BEARDHAIR	当它们不是你自己的时候才会恶心。	1513	物品名:"胡须"
DESCRIBE.BEARGER	熊一样大的獾妖。	1514	物品名:"熊獾"
DESCRIBE.BEARGERVEST	感觉不会太寒冷。	1515	物品名:"熊皮背心" 制造描述:"像熊一样的背心。"
DESCRIBE.ICEPACK	毛皮有保温效果。	1516	物品名:"保鲜背包" 制造描述:"保持新鲜感。"
DESCRIBE.BEARGER_FUR	一块厚毛皮。	1517	物品名:"熊皮" 制造描述:"毛皮再生。"
DESCRIBE.BEDROLL_STRAW	看起来挺舒适。	1518	物品名:"草席卷" 制造描述:"一觉睡到天亮。"
DESCRIBE.BEEQUEEN	让那蜂刺离妾身远点。	1519	物品名:"蜂王"
DESCRIBE.BEEQUEENHIVE.GENERIC	太黏了，没法走下去了。	1522	物品名:"蜂蜜地块"->默认
DESCRIBE.BEEQUEENHIVE.GROWING	那东西以前在那里吗？	1523	物品名:"蜂蜜地块"->正在生长
DESCRIBE.BEEQUEENHIVEGROWN	妖王的巢穴。	1525	物品名:"巨大蜂窝"
DESCRIBE.BEEGUARD	它正在守卫妖王。	1526	物品名:"嗡嗡蜜蜂"
DESCRIBE.HIVEHAT	当妾身穿上它时，这世界看起来不那么疯狂了。	1527	物品名:"蜂王冠"
DESCRIBE.MINISIGN.GENERIC	妾身可以写得比那好。	1530	物品名:"小木牌"->默认
DESCRIBE.MINISIGN.UNDRAWN	妾身应该在那上写些东西。	1531	物品名:"小木牌"->没有画画
DESCRIBE.MINISIGN_ITEM	像这样没有太多用处。妾身应该把它放下。	1533	物品名:"小木牌" 制造描述:"用羽毛笔在这些上面画画。"
DESCRIBE.BEE.GENERIC	嗡嗡嗡。	1536	物品名:"蜜蜂"->默认
DESCRIBE.BEE.HELD	当心。	1537	物品名:"蜜蜂"->拿在手里
DESCRIBE.BEEBOX.READY	它里面装满了蜂蜜。	1541	物品名:"蜂箱"->准备好的 满的 制造描述:"贮存你自己的蜜蜂。"
DESCRIBE.BEEBOX.FULLHONEY	它里面装满了蜂蜜。	1542	物品名:"蜂箱"->蜂蜜满了 制造描述:"贮存你自己的蜜蜂。"
DESCRIBE.BEEBOX.GENERIC	蜜蜂。	1543	物品名:"蜂箱"->默认 制造描述:"贮存你自己的蜜蜂。"
DESCRIBE.BEEBOX.NOHONEY	它是空的。	1544	物品名:"蜂箱"->没有蜂蜜 制造描述:"贮存你自己的蜜蜂。"
DESCRIBE.BEEBOX.SOMEHONEY	需要等一会。	1545	物品名:"蜂箱"->有一些蜂蜜 制造描述:"贮存你自己的蜜蜂。"
DESCRIBE.BEEBOX.BURNT	怎么被烧掉的？。。	1546	物品名:"蜂箱"->烧焦的 制造描述:"贮存你自己的蜜蜂。"
DESCRIBE.MUSHROOM_FARM.STUFFED	那真是许许多多的蘑菇。	1550	物品名:"蘑菇农场"->塞，满了？？ 制造描述:"种蘑菇。"
DESCRIBE.MUSHROOM_FARM.LOTS	木头上长满了蘑菇。	1551	物品名:"蘑菇农场"->很多 制造描述:"种蘑菇。"
DESCRIBE.MUSHROOM_FARM.SOME	现在它应该继续生长。	1552	物品名:"蘑菇农场"->有一些 制造描述:"种蘑菇。"
DESCRIBE.MUSHROOM_FARM.EMPTY	它可以使用一个孢子。或是一个蘑菇移植植物。	1553	物品名:"蘑菇农场" 制造描述:"种蘑菇。"
DESCRIBE.MUSHROOM_FARM.ROTTEN	木头死亡了。妾身应该用一个活的来替换它。	1554	物品名:"蘑菇农场"->腐烂的--需要活木 制造描述:"种蘑菇。"
DESCRIBE.MUSHROOM_FARM.BURNT	泥土催生了它。	1555	物品名:"蘑菇农场"->烧焦的 制造描述:"种蘑菇。"
DESCRIBE.MUSHROOM_FARM.SNOWCOVERED	妾身认为它在这种寒冷的天气里没办法生长。	1556	物品名:"蘑菇农场"->被雪覆盖 制造描述:"种蘑菇。"
DESCRIBE.BEEFALO.FOLLOWER	他在静静地跟着妾身。	1560	物品名:"皮弗娄牛"->追随者
DESCRIBE.BEEFALO.GENERIC	是皮弗娄牛。	1561	物品名:"皮弗娄牛"->默认
DESCRIBE.BEEFALO.NAKED	呃，他很伤心。	1562	物品名:"皮弗娄牛"->牛毛被刮干净了
DESCRIBE.BEEFALO.SLEEPING	睡得真死。	1563	物品名:"皮弗娄牛"->睡着了
DESCRIBE.BEEFALO.DOMESTICATED	这个没其他的那么臭。	1564	物品名:"皮弗娄牛"->驯化牛
DESCRIBE.BEEFALO.ORNERY	它看起来非常生气。	1565	物品名:"皮弗娄牛"->战斗牛
DESCRIBE.BEEFALO.RIDER	这家伙看起来不错的。	1566	物品名:"皮弗娄牛"->骑行牛
DESCRIBE.BEEFALO.PUDGY	可能吃太多东西了。	1567	物品名:"皮弗娄牛"->胖牛
DESCRIBE.BEEFALO.MYPARTNER	你永远都是朋友。	1568	物品名:"皮弗娄牛"
DESCRIBE.BEEFALOHAT	很大的皮毛帽子。	1570	物品名:"牛角帽" 制造描述:"成为牛群中的一员。连气味也变得一样。"
DESCRIBE.BEEFALOWOOL	一些毛发。	1571	物品名:"牛毛"
DESCRIBE.BEEHAT	一种造型有些古怪的帽子。	1572	物品名:"养蜂帽" 制造描述:"防止被愤怒的蜜蜂蜇伤。"
DESCRIBE.BEESWAX	蜂蜡可以防止腐烂。	1573	物品名:"蜂蜡" 制造描述:"一种有用的防腐蜂蜡。"
DESCRIBE.BEEHIVE	蜜蜂嗡嗡忙不停。	1574	物品名:"蜂窝"
DESCRIBE.BEEMINE	它晃动时就会嗡嗡叫。	1575	物品名:"蜜蜂地雷" 制造描述:"变成武器的蜜蜂。会出什么问题？"
DESCRIBE.BEEMINE_MAXWELL	狂暴的妖物。	1576	removed  -- 物品名:"麦斯威尔的蚊子陷阱"->单机 麦斯威尔的蚊子陷阱
DESCRIBE.BERRIES	还不错。	1577	物品名:"浆果"
DESCRIBE.BERRIES_COOKED	妾身认为加热并没有让它们变得更好。	1578	物品名:"烤浆果"
DESCRIBE.BERRIES_JUICY	还不错。	1579	物品名:"多汁浆果"
DESCRIBE.BERRIES_JUICY_COOKED	最好在变质前吃掉。	1580	物品名:"烤多汁浆果"
DESCRIBE.BERRYBUSH.BARREN	妾身想它需要施肥。	1583	物品名:"浆果丛"
DESCRIBE.BERRYBUSH.WITHERED	这么热的天气什么也生长不了。	1584	物品名:"浆果丛"->枯萎了
DESCRIBE.BERRYBUSH.GENERIC	妾身觉得这些应该能吃。	1585	物品名:"浆果丛"->默认
DESCRIBE.BERRYBUSH.PICKED	或许它们会再长出来？	1586	物品名:"浆果丛"->被采完了
DESCRIBE.BERRYBUSH.DISEASED	看上去病的很重。	1587	removed  -- 物品名:"浆果丛"->生病了
DESCRIBE.BERRYBUSH.DISEASING	有些地方不对劲。	1588	removed  -- 物品名:"浆果丛"->正在生病？？
DESCRIBE.BERRYBUSH.BURNING	它大部分都着火了。	1589	物品名:"浆果丛"->正在燃烧
DESCRIBE.BERRYBUSH_JUICY.BARREN	在这种状态下，它长不出浆果。	1593	物品名:"多汁浆果丛"
DESCRIBE.BERRYBUSH_JUICY.WITHERED	多汁的浆果干巴巴的。	1594	物品名:"多汁浆果丛"->枯萎了
DESCRIBE.BERRYBUSH_JUICY.GENERIC	妾身其实更喜欢别的。	1595	物品名:"多汁浆果丛"->默认
DESCRIBE.BERRYBUSH_JUICY.PICKED	努力生长。	1596	物品名:"多汁浆果丛"->被采完了
DESCRIBE.BERRYBUSH_JUICY.DISEASED	看上去很不舒服。	1597	removed  -- 物品名:"多汁浆果丛"->生病了
DESCRIBE.BERRYBUSH_JUICY.DISEASING	有些地方不对劲。	1598	removed  -- 物品名:"多汁浆果丛"->正在生病？？
DESCRIBE.BERRYBUSH_JUICY.BURNING	它大部分都着火了。	1599	物品名:"多汁浆果丛"->正在燃烧
DESCRIBE.BIGFOOT	那真是一只巨大无比的脚。	1601	removed  -- 物品名:"大脚怪"->单机 大脚怪
DESCRIBE.BIRDCAGE.GENERIC	现在只需要一只鸟。	1604	物品名:"鸟笼"->默认 制造描述:"为你的鸟类朋友提供一个幸福的家。"
DESCRIBE.BIRDCAGE.OCCUPIED	可以放入更好看的鸟儿。	1605	物品名:"鸟笼"->被占领 制造描述:"为你的鸟类朋友提供一个幸福的家。"
DESCRIBE.BIRDCAGE.SLEEPING	他睡着了。	1606	物品名:"鸟笼"->睡着了 制造描述:"为你的鸟类朋友提供一个幸福的家。"
DESCRIBE.BIRDCAGE.HUNGRY	它看起来有点饿。	1607	物品名:"鸟笼"->有点饿了 制造描述:"为你的鸟类朋友提供一个幸福的家。"
DESCRIBE.BIRDCAGE.STARVING	好久都没人喂食了吧？	1608	物品名:"鸟笼"->挨饿 制造描述:"为你的鸟类朋友提供一个幸福的家。"
DESCRIBE.BIRDCAGE.DEAD	也许它只是在休息？	1609	物品名:"鸟笼"->死了 制造描述:"为你的鸟类朋友提供一个幸福的家。"
DESCRIBE.BIRDCAGE.SKELETON	那只鸟肯定死了。	1610	物品名:"骷髅"
DESCRIBE.BIRDTRAP	蛛网带来的收益。	1612	物品名:"捕鸟陷阱" 制造描述:"捕捉会飞的动物。"
DESCRIBE.CAVE_BANANA_BURNT	不是妾身的错。	1613	物品名:"鸟笼"->烧焦的洞穴香蕉树 制造描述:"为你的鸟类朋友提供一个幸福的家。"
DESCRIBE.BIRD_EGG	一颗正常的鸟蛋。	1614	物品名:"鸟蛋"
DESCRIBE.BIRD_EGG_COOKED	真好吃。	1615	物品名:"熟鸟蛋"
DESCRIBE.BISHOP	退后。	1616	物品名:"发条主教"
DESCRIBE.BLOWDART_FIRE	这东西似乎根本不安全。	1617	物品名:"火焰吹箭" 制造描述:"向你的敌人喷火。"
DESCRIBE.BLOWDART_SLEEP	不要倒吸进去。	1618	物品名:"催眠吹箭" 制造描述:"催眠你的敌人。"
DESCRIBE.BLOWDART_PIPE	妾身可以好好练习怎么吹蜡烛。	1619	物品名:"吹箭" 制造描述:"向你的敌人喷射利齿。"
DESCRIBE.BLOWDART_YELLOW	它还挺准确的。	1620	物品名:"雷电吹箭" 制造描述:"朝你的敌人放闪电。"
DESCRIBE.BLUEAMULET	像冰一样冷。	1621	物品名:"寒冰护符" 制造描述:"多么冰冷酷炫的护符。"
DESCRIBE.BLUEGEM	它散发着一些寒意。	1622	物品名:"蓝宝石"
DESCRIBE.BLUEPRINT.COMMON	神奇。	1625	物品名:"蓝图"
DESCRIBE.BLUEPRINT.RARE	神奇。	1626	物品名:"蓝图"->罕见的
DESCRIBE.SKETCH	要找个地方才能做出来。	1628	物品名:"{item}草图"
DESCRIBE.COOKINGRECIPECARD.GENERIC	谁写的这些。	1631	物品名:"{item}食谱卡"->默认
DESCRIBE.BLUE_CAP	它很古怪。	1633	物品名:"采摘的蓝蘑菇"
DESCRIBE.BLUE_CAP_COOKED	这回不一样了……	1634	物品名:"熟蓝蘑菇"
DESCRIBE.BLUE_MUSHROOM.GENERIC	是蘑菇。	1637	物品名:"蓝蘑菇"->默认
DESCRIBE.BLUE_MUSHROOM.INGROUND	它在睡觉。	1638	物品名:"蓝蘑菇"->在地里面
DESCRIBE.BLUE_MUSHROOM.PICKED	不知道它会不会长回来？	1639	物品名:"蓝蘑菇"->被采完了
DESCRIBE.BOARDS	木板。	1641	物品名:"木板" 制造描述:"更平直的木头。"
DESCRIBE.BONESHARD	一小片骨头。	1642	物品名:"骨头碎片"
DESCRIBE.BONESTEW	挺不错的菜，也不知大王会不会喜欢。	1643	物品名:"炖肉汤"
DESCRIBE.BUGNET	抓虫子用的。	1644	物品名:"捕虫网" 制造描述:"抓虫子用的。"
DESCRIBE.BUSHHAT	看着有点扎人。	1645	物品名:"灌木丛帽" 制造描述:"很好的伪装。"
DESCRIBE.BUTTER	看起来还不错。	1646	物品名:"黄油"
DESCRIBE.BUTTERFLY.GENERIC	扑扑翅膀飞走了。	1649	物品名:"蝴蝶"->默认
DESCRIBE.BUTTERFLY.HELD	妾身抓到你了。	1650	物品名:"蝴蝶"->拿在手里
DESCRIBE.BUTTERFLYMUFFIN	妾身感觉还不错。	1652	物品名:"蝴蝶松饼"
DESCRIBE.BUTTERFLYWINGS	没了这些，它只是条毛虫。	1653	物品名:"蝴蝶翅膀"
DESCRIBE.BUZZARD	多么丑怪的一只秃鹫。	1654	物品名:"秃鹫"
DESCRIBE.SHADOWDIGGER	现在不止他一个了。	1655	物品名:"蝴蝶"
DESCRIBE.SHADOWDANCER	有些东西你看到后就想赶紧忘掉。	1656	物品名:"暗影舞者"
DESCRIBE.CACTUS.GENERIC	虽然有刺，但还不错。	1659	物品名:"仙人掌"->默认
DESCRIBE.CACTUS.PICKED	干瘪了，但还是很多刺。	1660	物品名:"仙人掌"->被采完了
DESCRIBE.CACTUS_MEAT_COOKED	来自沙漠的烤水果。	1662	物品名:"熟仙人掌肉"
DESCRIBE.CACTUS_MEAT	还需要把上面的刺弄掉。	1663	物品名:"仙人掌肉"
DESCRIBE.CACTUS_FLOWER	多刺植物开出的美丽花朵。	1664	物品名:"仙人掌花"
DESCRIBE.COLDFIRE.EMBERS	得给那火加柴了，或者就要灭了。	1667	物品名:"吸热营火"->即将熄灭 制造描述:"这火是越烤越冷的冰火。"
DESCRIBE.COLDFIRE.GENERIC	肯定能驱走黑暗。	1668	物品名:"吸热营火"->默认 制造描述:"这火是越烤越冷的冰火。"
DESCRIBE.COLDFIRE.HIGH	火要失控了。	1669	物品名:"吸热营火"->高 制造描述:"这火是越烤越冷的冰火。"
DESCRIBE.COLDFIRE.LOW	火变得有点小了。	1670	物品名:"吸热营火"->低？ 制造描述:"这火是越烤越冷的冰火。"
DESCRIBE.COLDFIRE.NORMAL	感觉不错。	1671	物品名:"吸热营火"->普通 制造描述:"这火是越烤越冷的冰火。"
DESCRIBE.COLDFIRE.OUT	哦，火灭了。	1672	物品名:"吸热营火"->出去？外面？ 制造描述:"这火是越烤越冷的冰火。"
DESCRIBE.CAMPFIRE.EMBERS	得加燃料了，不然火就要灭了。	1676	物品名:"营火"->即将熄灭 制造描述:"燃烧时发出光亮。"
DESCRIBE.CAMPFIRE.GENERIC	肯定能驱走黑暗。	1677	物品名:"营火"->默认 制造描述:"燃烧时发出光亮。"
DESCRIBE.CAMPFIRE.HIGH	火要失控了。	1678	物品名:"营火"->高 制造描述:"燃烧时发出光亮。"
DESCRIBE.CAMPFIRE.LOW	火变得有点小了。	1679	物品名:"营火"->低？ 制造描述:"燃烧时发出光亮。"
DESCRIBE.CAMPFIRE.NORMAL	感觉不错。	1680	物品名:"营火"->普通 制造描述:"燃烧时发出光亮。"
DESCRIBE.CAMPFIRE.OUT	火灭了。	1681	物品名:"营火"->出去？外面？ 制造描述:"燃烧时发出光亮。"
DESCRIBE.CANE	加快妾身的步伐。	1683	物品名:"步行手杖" 制造描述:"泰然自若地快步走。"
DESCRIBE.CATCOON	顽皮的小家伙。	1684	物品名:"浣猫"
DESCRIBE.CATCOONDEN.GENERIC	树桩里的窝。	1687	物品名:"空心树桩"->默认
DESCRIBE.CATCOONDEN.EMPTY	它的主人没命了。	1688	物品名:"空心树桩"
DESCRIBE.CATCOONHAT	遮住耳朵的帽子。	1690	物品名:"猫帽" 制造描述:"适合那些重视温暖甚于朋友的人。"
DESCRIBE.COONTAIL	妾身觉得它还在摆动。	1691	物品名:"猫尾"
DESCRIBE.CARROT	妾身可不怎么吃素。	1692	物品名:"胡萝卜"
DESCRIBE.CARROT_COOKED	软塌塌的。	1693	物品名:"烤胡萝卜"
DESCRIBE.CARROT_PLANTED	妾身不太喜欢吃素。	1694	物品名:"胡萝卜"
DESCRIBE.CARROT_SEEDS	这是一颗种子。	1695	物品名:"椭圆形种子"
DESCRIBE.CARTOGRAPHYDESK.GENERIC	现在妾身可以让大家看看妾身找到什么了。	1698	物品名:"制图桌"->默认 制造描述:"准确地告诉别人你去过哪里。"
DESCRIBE.CARTOGRAPHYDESK.BURNING	那件事到此为止。	1699	物品名:"制图桌"->正在燃烧 制造描述:"准确地告诉别人你去过哪里。"
DESCRIBE.CARTOGRAPHYDESK.BURNT	现在就只有灰烬了。	1700	物品名:"制图桌"->烧焦的 制造描述:"准确地告诉别人你去过哪里。"
DESCRIBE.WATERMELON_SEEDS	这是一颗种子。	1702	物品名:"方形种子"
DESCRIBE.CAVE_FERN	它是一种植物。	1703	物品名:"蕨类植物"
DESCRIBE.CHARCOAL	烧焦的木头。	1704	物品名:"木炭"
DESCRIBE.CHESSPIECE_PAWN	妾身有同感。	1705	物品名:"卒子雕塑"
DESCRIBE.CHESSPIECE_ROOK.GENERIC	它比看上去的更重。	1708	物品名:"战车雕塑"->默认
DESCRIBE.CHESSPIECE_ROOK.STRUGGLE	棋子们自己在动。	1709	物品名:"战车雕塑"->三基佬棋子晃动
DESCRIBE.CHESSPIECE_KNIGHT.GENERIC	它是匹马。	1713	物品名:"骑士雕塑"->默认
DESCRIBE.CHESSPIECE_KNIGHT.STRUGGLE	棋子们自己在动。	1714	物品名:"骑士雕塑"->三基佬棋子晃动
DESCRIBE.CHESSPIECE_BISHOP.GENERIC	是个石头主教。	1718	物品名:"主教雕塑"->默认
DESCRIBE.CHESSPIECE_BISHOP.STRUGGLE	棋子们自己在动。	1719	物品名:"主教雕塑"->三基佬棋子晃动
DESCRIBE.CHESSPIECE_MUSE	看起来很熟悉。	1721	物品名:"妖王雕塑"
DESCRIBE.CHESSPIECE_FORMAL	对妾身来说，看起来没有非常高贵。	1722	物品名:"国王雕塑"
DESCRIBE.CHESSPIECE_HORNUCOPIA	妾身还挺喜欢的。	1723	物品名:"丰饶角雕塑"
DESCRIBE.CHESSPIECE_PIPE	那从来不是妾身的菜。	1724	物品名:"泡泡烟斗雕塑"
DESCRIBE.CHESSPIECE_DEERCLOPS	感觉它的目光在跟着你。	1725	物品名:"独眼巨鹿雕塑"
DESCRIBE.CHESSPIECE_BEARGER	靠近后它大得多了。	1726	物品名:"熊獾雕塑"
DESCRIBE.CHESSPIECE_MOOSEGOOSE[0]	这太逼真了。	1729	物品名:"麋鹿鹅雕塑" 制造描述:未找到
DESCRIBE.CHESSPIECE_DRAGONFLY	这让妾身想起一些事情。	1731	物品名:"龙蝇雕塑"
DESCRIBE.CHESSPIECE_MINOTAUR	现在轮到你被吓得一动不动了。	1732	物品名:"远古守护者雕塑"
DESCRIBE.CHESSPIECE_BUTTERFLY	看着挺美的。	1733	物品名:"月蛾雕塑"
