path	original	line	comment
DESCRIBE.BERRYBUSH.DISEASED	看上去病的很重。	1780	物品名:"浆果丛"->生病了
DESCRIBE.BERRYBUSH.DISEASING	呃...有些地方不对劲。	1781	物品名:"浆果丛"->正在生病？？
DESCRIBE.BERRYBUSH.BURNING	它大部分都着火了。	1782	物品名:"浆果丛"->正在燃烧
DESCRIBE.BERRYBUSH_JUICY.BARREN	在这种状态下，它长不出浆果。	1786	物品名:"多汁浆果丛"
DESCRIBE.BERRYBUSH_JUICY.WITHERED	高温将多汁的浆果脱水！	1787	物品名:"多汁浆果丛"->枯萎了
DESCRIBE.BERRYBUSH_JUICY.GENERIC	我应该把他们留到吃饭时间。	1788	物品名:"多汁浆果丛"->默认
DESCRIBE.BERRYBUSH_JUICY.PICKED	下一批丛林在努力生长。	1789	物品名:"多汁浆果丛"->被采完了
DESCRIBE.BERRYBUSH_JUICY.DISEASED	它看上去很不舒服。	1790	物品名:"多汁浆果丛"->生病了
DESCRIBE.BERRYBUSH_JUICY.DISEASING	呃...有些地方不对劲。	1791	物品名:"多汁浆果丛"->正在生病？？
DESCRIBE.BERRYBUSH_JUICY.BURNING	它大部分都着火了。	1792	物品名:"多汁浆果丛"->正在燃烧
DESCRIBE.BIGFOOT	那真是一只巨大无比的脚。	1794	物品名:"大脚怪"->单机 大脚怪
DESCRIBE.BIRDCAGE.GENERIC	现在只需要一只鸟。	1797	物品名:"鸟笼"->默认 制造描述:"为你的鸟类朋友提供一个幸福的家。"
DESCRIBE.BIRDCAGE.OCCUPIED	谁是好鸟？	1798	物品名:"鸟笼"->被占领 制造描述:"为你的鸟类朋友提供一个幸福的家。"
DESCRIBE.BIRDCAGE.SLEEPING	哇哦，他睡着了。	1799	物品名:"鸟笼"->睡着了 制造描述:"为你的鸟类朋友提供一个幸福的家。"
DESCRIBE.BIRDCAGE.HUNGRY	它看起来有点饿。	1800	物品名:"鸟笼"->有点饿了 制造描述:"为你的鸟类朋友提供一个幸福的家。"
DESCRIBE.BIRDCAGE.STARVING	好久都没人喂食了吧？	1801	物品名:"鸟笼"->挨饿 制造描述:"为你的鸟类朋友提供一个幸福的家。"
DESCRIBE.BIRDCAGE.DEAD	也许它只是在休息？	1802	物品名:"鸟笼"->死了 制造描述:"为你的鸟类朋友提供一个幸福的家。"
DESCRIBE.BIRDCAGE.SKELETON	那只鸟肯定死了。	1803	物品名:"骷髅"
DESCRIBE.BIRDTRAP	蛛网带来的收益！	1805	物品名:"捕鸟陷阱" 制造描述:"捕捉会飞的动物。"
DESCRIBE.CAVE_BANANA_BURNT	不是我的错！	1806	物品名:未找到
DESCRIBE.BIRD_EGG	一颗正常的、小小的鸟蛋。	1807	物品名:"鸟蛋"
DESCRIBE.BIRD_EGG_COOKED	真好吃！	1808	物品名:"熟鸟蛋"
DESCRIBE.BISHOP	退后，传教士！	1809	物品名:"发条主教"
DESCRIBE.BLOWDART_FIRE	这东西似乎根本不安全。	1810	物品名:"火焰吹箭" 制造描述:"向你的敌人喷火。"
DESCRIBE.BLOWDART_SLEEP	不要倒吸进去。	1811	物品名:"催眠吹箭" 制造描述:"催眠你的敌人。"
DESCRIBE.BLOWDART_PIPE	我可以好好练习怎么吹生日蜡烛！	1812	物品名:"吹箭" 制造描述:"向你的敌人喷射利齿。"
DESCRIBE.BLOWDART_YELLOW	它的准确性令人震惊。	1813	物品名:"雷电吹箭" 制造描述:"朝你的敌人放闪电。"
DESCRIBE.BLUEAMULET	像冰一样冷！	1814	物品名:"寒冰护符" 制造描述:"多么冰冷酷炫的护符。"
DESCRIBE.BLUEGEM	它散发着冰冷能量的光芒。	1815	物品名:"蓝宝石" 制造描述:"泛着蓝色。"
DESCRIBE.BLUEPRINT.COMMON	科学啊！	1818	物品名:"蓝图"
DESCRIBE.BLUEPRINT.RARE	太科学了！	1819	物品名:"蓝图"->罕见的
DESCRIBE.SKETCH	一张雕像的图片。要找个地方才能做出来。	1821	物品名:"{item}草图"
DESCRIBE.COOKINGRECIPECARD.GENERIC	科学帮帮我吧，我实在破译不了这些笔迹。	1824	物品名:"{item}食谱卡"->默认
DESCRIBE.BLUE_CAP	它很古怪，还黏黏的。	1826	物品名:"采摘的蓝蘑菇"
DESCRIBE.BLUE_CAP_COOKED	这回不一样了……	1827	物品名:"熟蓝蘑菇"
DESCRIBE.BLUE_MUSHROOM.GENERIC	是蘑菇。	1830	物品名:"蓝蘑菇"->默认
DESCRIBE.BLUE_MUSHROOM.INGROUND	它在睡觉。	1831	物品名:"蓝蘑菇"->在地里面
DESCRIBE.BLUE_MUSHROOM.PICKED	不知道它会不会长回来？	1832	物品名:"蓝蘑菇"->被采完了
DESCRIBE.BOARDS	木板。	1834	物品名:"木板" 制造描述:"更平直的木头。"
DESCRIBE.BONESHARD	一小片骨头。	1835	物品名:"骨头碎片"
DESCRIBE.BONESTEW	能让我的骨头上长点肉的炖菜。	1836	物品名:"炖肉汤"
DESCRIBE.BUGNET	抓虫子用的。	1837	物品名:"捕虫网" 制造描述:"抓虫子用的。"
DESCRIBE.BUSHHAT	看着有点扎人。	1838	物品名:"灌木丛帽" 制造描述:"很好的伪装！"
DESCRIBE.BUTTER	我无法相信这是黄油！	1839	物品名:"黄油"
DESCRIBE.BUTTERFLY.GENERIC	蝴蝶，扑扑翅膀飞走了。	1842	物品名:"蝴蝶"->默认 制造描述:"帮它们重温荣耀。"
DESCRIBE.BUTTERFLY.HELD	总算抓到你了！	1843	物品名:"蝴蝶"->拿在手里 制造描述:"帮它们重温荣耀。"
DESCRIBE.BUTTERFLYMUFFIN	我们扔掉了食谱，即兴发挥了一下。	1845	物品名:"蝴蝶松饼"
DESCRIBE.BUTTERFLYWINGS	没了这些，它只是条毛虫。	1846	物品名:"蝴蝶翅膀"
DESCRIBE.BUZZARD	多么丑怪的一只秃鹫！	1847	物品名:"秃鹫"
DESCRIBE.SHADOWDIGGER	哦，挺好的。现在不止他一个了。	1848	物品名:未找到
DESCRIBE.SHADOWDANCER	有些东西你看到后就想赶紧忘掉……	1849	物品名:"暗影舞者"
DESCRIBE.CACTUS.GENERIC	虽然有刺，但很美味。	1852	物品名:"仙人掌"->默认
DESCRIBE.CACTUS.PICKED	干瘪了，但还是很多刺。	1853	物品名:"仙人掌"->被采完了
DESCRIBE.CACTUS_MEAT_COOKED	来自沙漠的烤水果。	1855	物品名:"熟仙人掌肉"
DESCRIBE.CACTUS_MEAT	要想把它变成一顿美味，还需要把上面的刺弄掉。	1856	物品名:"仙人掌肉"
DESCRIBE.CACTUS_FLOWER	多刺植物开出的美丽花朵。	1857	物品名:"仙人掌花"
DESCRIBE.COLDFIRE.EMBERS	得给那火加油了，或者就要灭了。	1860	物品名:"吸热营火"->即将熄灭 制造描述:"这火是越烤越冷的冰火。"
DESCRIBE.COLDFIRE.GENERIC	肯定能驱走黑暗。	1861	物品名:"吸热营火"->默认 制造描述:"这火是越烤越冷的冰火。"
DESCRIBE.COLDFIRE.HIGH	火要失控了！	1862	物品名:"吸热营火"->高 制造描述:"这火是越烤越冷的冰火。"
DESCRIBE.COLDFIRE.LOW	火变得有点小了。	1863	物品名:"吸热营火"->低？ 制造描述:"这火是越烤越冷的冰火。"
DESCRIBE.COLDFIRE.NORMAL	真舒服。	1864	物品名:"吸热营火"->普通 制造描述:"这火是越烤越冷的冰火。"
DESCRIBE.COLDFIRE.OUT	哦，火灭了。	1865	物品名:"吸热营火"->出去？外面？ 制造描述:"这火是越烤越冷的冰火。"
DESCRIBE.CAMPFIRE.EMBERS	得加燃料了，不然火就要灭了。	1869	物品名:"营火"->即将熄灭 制造描述:"燃烧时发出光亮。"
DESCRIBE.CAMPFIRE.GENERIC	肯定能驱走黑暗。	1870	物品名:"营火"->默认 制造描述:"燃烧时发出光亮。"
DESCRIBE.CAMPFIRE.HIGH	火要失控了！	1871	物品名:"营火"->高 制造描述:"燃烧时发出光亮。"
DESCRIBE.CAMPFIRE.LOW	火变得有点小了。	1872	物品名:"营火"->低？ 制造描述:"燃烧时发出光亮。"
DESCRIBE.CAMPFIRE.NORMAL	真舒服。	1873	物品名:"营火"->普通 制造描述:"燃烧时发出光亮。"
DESCRIBE.CAMPFIRE.OUT	哦，火灭了。	1874	物品名:"营火"->出去？外面？ 制造描述:"燃烧时发出光亮。"
DESCRIBE.CANE	从技术上讲，走路就是有控制的跌倒。	1876	物品名:"步行手杖" 制造描述:"泰然自若地快步走。"
DESCRIBE.CATCOON	顽皮的小东西。	1877	物品名:"浣猫"
DESCRIBE.CATCOONDEN.GENERIC	树桩里的窝。	1880	物品名:"空心树桩"->默认
DESCRIBE.CATCOONDEN.EMPTY	它的主人没命了。	1881	物品名:"空心树桩"
DESCRIBE.CATCOONHAT	遮住耳朵的帽子！	1883	物品名:"猫帽" 制造描述:"适合那些重视温暖甚于朋友的人。"
DESCRIBE.COONTAIL	我觉得它还在摆动。	1884	物品名:"猫尾"
DESCRIBE.CARROT	真恶心，这棵蔬菜是从土里出来的。	1885	物品名:"胡萝卜"
DESCRIBE.CARROT_COOKED	软塌塌的。	1886	物品名:"烤胡萝卜"
DESCRIBE.CARROT_PLANTED	土地在创造植物宝宝。	1887	物品名:"胡萝卜"
DESCRIBE.CARROT_SEEDS	这是一颗种子。	1888	物品名:"椭圆形种子"
DESCRIBE.CARTOGRAPHYDESK.GENERIC	现在我可以让大家伙看看我找到什么了！	1891	物品名:"制图桌"->默认 制造描述:"准确地告诉别人你去过哪里。"
DESCRIBE.CARTOGRAPHYDESK.BURNING	那件事到此为止。	1892	物品名:"制图桌"->正在燃烧 制造描述:"准确地告诉别人你去过哪里。"
DESCRIBE.CARTOGRAPHYDESK.BURNT	现在就只有灰烬了。	1893	物品名:"制图桌"->烧焦的 制造描述:"准确地告诉别人你去过哪里。"
DESCRIBE.WATERMELON_SEEDS	这是一颗种子。	1895	物品名:"方形种子"
DESCRIBE.CAVE_FERN	它是一种蕨类植物。	1896	物品名:"蕨类植物"
DESCRIBE.CHARCOAL	又小又黑，闻起来像烧焦的木头。	1897	物品名:"木炭"
DESCRIBE.CHESSPIECE_PAWN	我有同感。	1898	物品名:"卒子雕塑"
DESCRIBE.CHESSPIECE_ROOK.GENERIC	它比看上去的更重。	1901	物品名:"战车雕塑"->默认
DESCRIBE.CHESSPIECE_ROOK.STRUGGLE	棋子们自己在动！	1902	物品名:"战车雕塑"->三基佬棋子晃动
DESCRIBE.CHESSPIECE_KNIGHT.GENERIC	它是匹马，当然。	1906	物品名:"骑士雕塑"->默认
DESCRIBE.CHESSPIECE_KNIGHT.STRUGGLE	棋子们自己在动！	1907	物品名:"骑士雕塑"->三基佬棋子晃动
DESCRIBE.CHESSPIECE_BISHOP.GENERIC	是个石头主教。	1911	物品名:"主教雕塑"->默认
DESCRIBE.CHESSPIECE_BISHOP.STRUGGLE	棋子们自己在动！	1912	物品名:"主教雕塑"->三基佬棋子晃动
DESCRIBE.CHESSPIECE_MUSE	嗯...看起来很熟悉。	1914	物品名:"女王雕塑"
DESCRIBE.CHESSPIECE_FORMAL	对我来说，看起来没有非常“高贵”。	1915	物品名:"国王雕塑"
DESCRIBE.CHESSPIECE_HORNUCOPIA	仅仅看着它就让我的肚子咕噜叫了。	1916	物品名:"丰饶角雕塑"
DESCRIBE.CHESSPIECE_PIPE	那从来不是我的菜。	1917	物品名:"泡泡烟斗雕塑"
DESCRIBE.CHESSPIECE_DEERCLOPS	感觉它的目光在跟着你。	1918	物品名:"独眼巨鹿雕塑"
DESCRIBE.CHESSPIECE_BEARGER	靠近后它大得多了。	1919	物品名:"熊獾雕塑"
DESCRIBE.CHESSPIECE_MOOSEGOOSE[0]	呃。这太逼真了。	1922	物品名:"麋鹿鹅雕塑" 制造描述:未找到
DESCRIBE.CHESSPIECE_DRAGONFLY	啊，这让我想起一些事情。不好的记忆。	1924	物品名:"龙蝇雕塑"
DESCRIBE.CHESSPIECE_MINOTAUR	现在轮到你被吓得一动不动了！	1925	物品名:"远古守护者雕塑"
DESCRIBE.CHESSPIECE_BUTTERFLY	看着挺美的，对吧？	1926	物品名:"月蛾雕塑"
DESCRIBE.CHESSPIECE_ANCHOR	果然和看上去一样沉。	1927	物品名:"锚雕塑"
DESCRIBE.CHESSPIECE_MOON	最近我感到备受启发。	1928	物品名:"“月亮” 雕塑"
DESCRIBE.CHESSPIECE_CARRAT	有人胜出了！	1929	物品名:"胡萝卜鼠雕塑"
DESCRIBE.CHESSPIECE_MALBATROSS	它不追着杀你的时候还是挺可爱的。	1930	物品名:"邪天翁雕塑"
DESCRIBE.CHESSPIECE_CRABKING	看着不如麦斯威尔脾气大。	1931	物品名:"帝王蟹雕塑"
DESCRIBE.CHESSPIECE_TOADSTOOL	不能拿来当板凳坐，对吧？	1932	物品名:"毒菌蟾蜍雕塑"
DESCRIBE.CHESSPIECE_STALKER	一动不动的骨架。	1933	物品名:"远古织影者雕塑"
DESCRIBE.CHESSPIECE_KLAUS	我能召唤出“非节日装饰版”的克劳斯吗？	1934	物品名:"克劳斯雕塑"
DESCRIBE.CHESSPIECE_BEEQUEEN	很有雕塑感。	1935	物品名:"蜂王雕塑"
DESCRIBE.CHESSPIECE_ANTLION	蚁狮雕塑。	1936	物品名:"蚁狮雕塑"
DESCRIBE.CHESSPIECE_BEEFALO	这座雕塑很牛。	1937	物品名:"皮弗娄牛雕塑"
DESCRIBE.CHESSPIECE_KITCOON	这些就很容易找到。	1938	物品名:"小浣猫雕塑"
DESCRIBE.CHESSPIECE_CATCOON	它做抓柱很合适。	1939	物品名:"浣猫雕塑"
DESCRIBE.CHESSPIECE_MANRABBIT	我想抱抱它，但怕石头擦破皮。	1940	物品名:"兔人雕塑"
DESCRIBE.CHESSPIECE_GUARDIANPHASE3	我更喜欢它这样。	1941	物品名:"天体英雄雕塑"
DESCRIBE.CHESSPIECE_EYEOFTERROR	它冷冰冰地盯着我。	1942	物品名:"恐怖之眼雕塑"
DESCRIBE.CHESSPIECE_TWINSOFTERROR	恐怖之夜里出现了非常不舒服的眼神接触。	1943	物品名:"双子魔眼雕塑"
DESCRIBE.CHESSPIECE_DAYWALKER	谁知道他现在去哪儿了。	1944	物品名:"梦魇疯猪雕塑"
DESCRIBE.CHESSPIECE_DAYWALKER2	这东西该扔进垃圾堆！	1945	物品名:"拾荒疯猪雕塑"
DESCRIBE.CHESSPIECE_DEERCLOPS_MUTATED	这座雕塑看起来有点刺眼。	1946	物品名:"晶体独眼巨鹿雕塑"
DESCRIBE.CHESSPIECE_WARG_MUTATED	就差口臭了。	1947	物品名:"附身座狼雕塑"
DESCRIBE.CHESSPIECE_BEARGER_MUTATED	不知为什么，它看起来比正版的更暴躁。	1948	物品名:"装甲熊獾雕塑"
DESCRIBE.CHESSPIECE_SHARKBOI	怎么看它都觉得有些鳍跷。	1949	物品名:"大霜鲨雕塑"
DESCRIBE.CHESSPIECE_WORMBOSS	它还是让我心有余悸。	1950	物品名:"巨大洞穴蠕虫雕塑"
DESCRIBE.CHESSPIECE_YOTS	我一般会远离淘金者。	1951	物品名:"镀金洞穴蠕虫雕塑"
DESCRIBE.CHESSPIECE_WAGBOSS_ROBOT	设计精妙，制作堪忧。	1952	物品名:"战争瓦器人雕塑"
DESCRIBE.CHESSPIECE_WAGBOSS_LUNAR	月看月开心。	1953	物品名:"天体后裔雕塑"
DESCRIBE.CHESSPIECE_YOTH	那个骑士马马虎虎。	1954	物品名:"镀金骑士雕塑"
DESCRIBE.CHESSJUNK1	一堆烂发条装置。	1955	物品名:"损坏的发条装置"
DESCRIBE.CHESSJUNK2	另一堆烂发条装置。	1956	物品名:"损坏的发条装置"
DESCRIBE.CHESSJUNK3	更多的烂发条装置。	1957	物品名:"损坏的发条装置"
DESCRIBE.CHESTER	一只小短腿的...箱子，先生。	1958	物品名:"切斯特"
DESCRIBE.CHESTER_EYEBONE.GENERIC	它在看着我。	1961	物品名:"眼骨"->默认
DESCRIBE.CHESTER_EYEBONE.WAITING	它睡着了。	1962	物品名:"眼骨"->需要等待
DESCRIBE.COOKEDMANDRAKE	可怜的小家伙。	1964	物品名:"熟曼德拉草"
DESCRIBE.COOKEDMEAT	碳烤熟透。	1965	物品名:"熟肉"
DESCRIBE.COOKEDMONSTERMEAT	只比生吃的时候好吃一点点。	1966	物品名:"熟怪物肉"
DESCRIBE.COOKEDSMALLMEAT	现在我不必担心会生虫子了！	1967	物品名:"熟小肉"
DESCRIBE.COOKPOT.COOKING_LONG	这还需要一点时间。	1970	物品名:"烹饪锅"->饭还需要很久 制造描述:"制作更好的食物。"
DESCRIBE.COOKPOT.COOKING_SHORT	就快好了！	1971	物品名:"烹饪锅"->饭快做好了 制造描述:"制作更好的食物。"
DESCRIBE.COOKPOT.DONE	嗯！可以吃了！	1972	物品名:"烹饪锅"->完成了 制造描述:"制作更好的食物。"
DESCRIBE.COOKPOT.EMPTY	看着都觉得饿。	1973	物品名:"烹饪锅" 制造描述:"制作更好的食物。"
DESCRIBE.COOKPOT.BURNT	锅给烧没了。	1974	物品名:"烹饪锅"->烧焦的 制造描述:"制作更好的食物。"
DESCRIBE.CORN	高果糖！	1976	物品名:"玉米"
DESCRIBE.CORN_COOKED	做熟了，高果糖！	1977	物品名:"爆米花"
DESCRIBE.CORN_SEEDS	这是一颗种子。	1978	物品名:"簇状种子"
DESCRIBE.CANARY.GENERIC	某种科学制成的黄色生物。	1981	物品名:"金丝雀"->默认
DESCRIBE.CANARY.HELD	我并没有在压扁你，不是吗？	1982	物品名:"金丝雀"->拿在手里
DESCRIBE.CANARY_POISONED	它可能是好的。	1984	物品名:"金丝雀（中毒）"
DESCRIBE.CRITTERLAB	那里面有什么东西吗？	1985	物品名:"岩石巢穴"
DESCRIBE.CRITTER_GLOMLING	多么富有空气动力学的生物啊！	1986	物品名:"小格罗姆"
DESCRIBE.CRITTER_DRAGONLING	它爬进了我的心里。	1987	物品名:"小龙蝇"
DESCRIBE.CRITTER_LAMB	比起它妈妈，它的粘液少多了。	1988	物品名:"小钢羊"
DESCRIBE.CRITTER_PUPPY	对一只小怪兽来说真是太可爱了！	1989	物品名:"小座狼"
DESCRIBE.CRITTER_KITTEN	你会成为一位很棒的实验室助手。	1990	物品名:"浣猫崽"
DESCRIBE.CRITTER_PERDLING	我的长羽毛的朋友。	1991	物品名:"小火鸡"
DESCRIBE.CRITTER_LUNARMOTHLING	留着她是因为她对飞蛾学有价值。	1992	物品名:"小蛾子"
DESCRIBE.CROW.GENERIC	真可怕！	1995	物品名:"乌鸦"->默认
DESCRIBE.CROW.HELD	它在那里不太快乐。	1996	物品名:"乌鸦"->拿在手里
DESCRIBE.CUTGRASS	割下来的草，可用于制作和合成其他东西。	1998	物品名:"采下的草" 制造描述:"成簇的粗纤维绑在了一起。"
DESCRIBE.CUTREEDS	割下的芦苇，可用于合成和消遣。	1999	物品名:"采下的芦苇" 制造描述:"管状结构。"
DESCRIBE.CUTSTONE	光滑诱人。	2000	物品名:"石砖" 制造描述:"切成正方形的石头。"
DESCRIBE.DEADLYFEAST	功效最强的大餐。	2001	物品名:"致命盛宴"->致命盛宴 单机
DESCRIBE.DEER.GENERIC	它是不是盯着我？…不，我猜没有。	2004	物品名:"无眼鹿"->默认
DESCRIBE.DEER.ANTLER	多么引人注目的一个鹿角啊！	2005	物品名:"无眼鹿"
DESCRIBE.DEER_ANTLER	掉下来正常吗？	2007	物品名:"鹿角"
DESCRIBE.DEER_GEMMED	它被那头野兽控制着！	2008	物品名:"无眼鹿"
DESCRIBE.DEERCLOPS	它体型真大！！	2009	物品名:"独眼巨鹿"
DESCRIBE.DEERCLOPS_EYEBALL	这真的很恶心。	2010	物品名:"独眼巨鹿眼球"
DESCRIBE.EYEBRELLAHAT	它会守护佩戴人。	2011	物品名:"眼球伞" 制造描述:"面向天空的眼球让你保持干燥。"
DESCRIBE.DEPLETED_GRASS.GENERIC	可能是一丛草。	2014	物品名:"草"->默认
DESCRIBE.GOGGLESHAT	这对护目镜可真时髦。	2016	物品名:"时髦的护目镜" 制造描述:"你可以瞪大眼睛看装饰性护目镜。"
DESCRIBE.DESERTHAT	优质护目用具。	2017	物品名:"沙漠护目镜" 制造描述:"从你的眼睛里把沙子揉出来。"
DESCRIBE.ANTLIONHAT	这是一项破土而出的科学成就。	2018	物品名:"刮地皮头盔" 制造描述:"旧地不去，新地不来。"
DESCRIBE.DEVTOOL	闻起来像培根！	2019	物品名:"开发工具"
DESCRIBE.DEVTOOL_NODEV	我还不够壮，挥不动它。	2020	物品名:未找到
DESCRIBE.DIRTPILE	这是一堆土...还是？	2021	物品名:"可疑的土堆"
DESCRIBE.DIVININGROD.COLD	信号很弱。	2024	物品名:"冻伤"->冷了
DESCRIBE.DIVININGROD.GENERIC	它是某种自动引导装置。	2025	物品名:"探测杖"->默认 制造描述:"肯定有方法可以离开这里..."
DESCRIBE.DIVININGROD.HOT	这东西发疯了！	2026	物品名:"中暑"->热了
DESCRIBE.DIVININGROD.WARM	我在正确的方向上。	2027	物品名:"探测杖"->温暖 制造描述:"肯定有方法可以离开这里..."
DESCRIBE.DIVININGROD.WARMER	肯定很接近了。	2028	物品名:"探测杖" 制造描述:"肯定有方法可以离开这里..."
DESCRIBE.DIVININGRODBASE.GENERIC	我想知道它有什么用。	2032	物品名:"探测杖底座"->默认
DESCRIBE.DIVININGRODBASE.READY	看起来它需要一把大钥匙。	2033	物品名:"探测杖底座"->准备好的 满的
DESCRIBE.DIVININGRODBASE.UNLOCKED	现在机器可以工作了！	2034	物品名:"探测杖底座"->解锁了
DESCRIBE.DIVININGRODSTART	那根杖子看起来很有用！	2036	物品名:"探测杖底座"->单机探测杖底座
DESCRIBE.DRAGONFLY	那是一只龙蝇！	2037	物品名:"龙蝇"
DESCRIBE.ARMORDRAGONFLY	热呼呼的盔甲！	2038	物品名:"鳞甲" 制造描述:"脾气火爆的盔甲。"
DESCRIBE.DRAGON_SCALES	还是热的。	2039	物品名:"鳞片"
DESCRIBE.DRAGONFLYCHEST.GENERIC	仅次于保险箱！	2042	物品名:"龙鳞宝箱"->默认 制造描述:"一种结实且防火的容器。"
DESCRIBE.DRAGONFLYCHEST.UPGRADED_STACKSIZE	它提供的储存空间可谓是箱中之龙！	2043	物品名:"龙鳞宝箱" 制造描述:"一种结实且防火的容器。"
DESCRIBE.DRAGONFLYFURNACE.HAMMERED	看起来不太对啊。	2047	物品名:"龙鳞火炉"->被锤了 制造描述:"给自己建造一个苍蝇暖炉。"
DESCRIBE.DRAGONFLYFURNACE.GENERIC	产生了大量的热量，但亮光却不多。	2048	物品名:"龙鳞火炉"->默认 制造描述:"给自己建造一个苍蝇暖炉。"
DESCRIBE.DRAGONFLYFURNACE.NORMAL	它是在朝我眨眼吗？	2049	物品名:"龙鳞火炉"->普通 制造描述:"给自己建造一个苍蝇暖炉。"
DESCRIBE.DRAGONFLYFURNACE.HIGH	滚烫！	2050	物品名:"龙鳞火炉"->高 制造描述:"给自己建造一个苍蝇暖炉。"
DESCRIBE.HUTCH	哈奇蛋戈鱼，P.I.	2052	物品名:"哈奇"
DESCRIBE.HUTCH_FISHBOWL.GENERIC	我一直想要拥有一件这样的装备。	2055	物品名:"星空"->默认
