我觉得它还没晒够太阳呢。	Ta thấy nó phơi nắng chưa đủ.
闻起来就很美。	Ngửi thôi đã thấy đẹp.
啊！竟如此邪恶！	A! Tà ác đến thế!
一些多叶植物。	Vài cây nhiều lá.
我不喜欢运动。	Ta không thích vận động.
科学的骨头！我们应该把它们一起放回去。	Xương khoa học! Bọn ta nên ghép chúng lại chỗ cũ.
还有些碎片没找到。	Vẫn còn vài mảnh chưa tìm ra.
我科学方面的直觉告诉我这有点不对。	Trực giác khoa học của ta bảo chuyện này hơi sai.
它活着！哦等等，不，它没有。	Nó sống rồi! Ồ khoan, không, chưa đâu.
骨架和暗影融合在一起！	Bộ xương và bóng tối hoà làm một!
为什么它必须这么大呢？	Sao nó nhất định phải to thế này?
会咬到脚踝！	Sẽ cắn vào mắt cá chân!
闻起来像化学试剂。	Ngửi như thuốc thử hoá học.
这些符号我一个都不认得。	Mấy ký hiệu này ta chẳng nhận ra cái nào.
他挂了。	Hắn tèo rồi.
他真可爱！	Hắn đáng yêu thật!
啊，看他的睡相！	A, nhìn dáng ngủ của hắn kìa!
美腿三文治。	Bánh kẹp đùi ngon.
我曾听说它是一道美味。	Ta từng nghe nói đó là món ngon.
味道像鸡肉。	Vị như thịt gà.
果香扑鼻。	Hương quả xộc mũi.
黑白毛皮。	Da lông đen trắng.
一堆机械零件。	Một đống linh kiện cơ khí.
我是一名科学家，这种东西冒犯了我。	Ta là một nhà khoa học, thứ này xúc phạm ta.
挺花哨的一把斧头。	Một cây rìu khá loè loẹt.
金子不是软的吗？	Vàng chẳng phải mềm sao?
一把叉子我都能做的这么精美？	Một cái nĩa mà ta cũng làm tinh xảo thế này ư?
我等不及要挖洞了。	Ta nóng lòng muốn đào hố rồi.
它不能吃，但确实闪闪发光。	Nó không ăn được, nhưng quả thật lấp lánh.
它需要粪肥。	Nó cần phân bón.
天气这么热，它不会长回来。	Trời nóng thế này, nó không mọc lại đâu.
烧得好快！	Cháy nhanh thật!
是一丛草。	Là một bụi cỏ.
它在长得最好的时候被采走了。	Nó bị hái đi đúng lúc tốt nhất.
这是一只多叶状蜥蜴。	Đây là một con thằn lằn dạng nhiều lá.
它看上去真的很不舒服。	Nó trông thật sự rất khó chịu.
它看起来很正常。	Nó trông rất bình thường.
不同了...	Khác rồi...
在睡觉。	Đang ngủ.
看起来像胡椒粉。	Trông như bột tiêu.
这好像不卫生。	Cái này hình như không vệ sinh.
停下！是时候了！用锤子敲点东西吧！	Dừng lại! Đến lúc rồi! Lấy búa nện gì đó đi!
有点儿刺痛感就说明它起作用了。	Hơi châm chích tức là nó có tác dụng.
它比冰还冷。	Nó còn lạnh hơn băng.
一块冰凉的石头。	Một hòn đá lạnh ngắt.
我可以控制它的温度。	Ta có thể khống chế nhiệt độ của nó.
虽然是块石头，但却相当温暖，让人想抱在怀里！	Tuy là hòn đá, nhưng lại khá ấm, khiến người ta muốn ôm vào lòng!
很热很舒服！	Rất nóng rất dễ chịu!
一定有人住在这里。	Nhất định có người sống ở đây.
上面写着“你在这里”。	Trên đó viết “ngươi ở đây”.
这块牌子现在是空白的。	Tấm biển này giờ trống trơn.
“不要玩火柴。”	“Đừng nghịch diêm.”
它说“那个方向”。	Nó ghi “hướng đó”.
看起来很好吃！	Trông ngon lắm!
蜜蜂曾住在这里。	Ong từng sống ở đây.
香甜可口。	Thơm ngọt vừa miệng.
味道像鸡肉，但我觉得不是鸡肉。	Vị như thịt gà, nhưng ta thấy không phải thịt gà.
听起来好像那里面有一个皮弗娄牛牧场。	Nghe như bên trong đó có cả một trang trại Beefalo.
你啥都不是，你只是条狗！	Ngươi chẳng là gì cả, ngươi chỉ là một con chó!
这味道不是我闻过最好闻的。	Mùi này không phải mùi thơm nhất ta từng ngửi.
我认为我们现在安全了。	Ta cho rằng giờ bọn ta an toàn rồi.
科学，救救我们！	Khoa học ơi, cứu bọn ta với!
吓人。	Đáng sợ.
我不想找主人的茬。真的。	Ta không muốn gây sự với chủ nhân. Thật đấy.
我掌控了寒冷的力量！	Ta đã nắm được sức mạnh của giá lạnh!
保持冷静，孩子。	Giữ bình tĩnh, nhóc con.
每个季节都有猎犬吗？	Mùa nào cũng có chó săn à?
神志正常的我还是认了吧！	Cái đầu óc tỉnh táo của ta thôi thì chịu thua vậy!
它更像一座金字塔，而不是方尖碑。	Nó giống kim tự tháp hơn là bia đá.
或许该做个罐子。	Có lẽ nên làm một cái hũ.
串在棍子上的午餐。	Bữa trưa xiên trên que.
哦，不！杀人蜂！	Ồ, không! Ong sát thủ!
这东西好像很危险。	Thứ này hình như rất nguy hiểm.
看！	Nhìn kìa!
吃起来一定很美味。	Ăn vào chắc chắn rất ngon.
它看起来又暖和肉又多。	Nó trông vừa ấm vừa nhiều thịt.
死了都要可爱。	Chết rồi vẫn cứ đáng yêu.
他要偷我的东西！	Hắn định trộm đồ của ta!
呕...上面全是坎普斯的黏液。	Ọe... trên đó toàn nhớt của Krampus.
他真巨大！	Hắn to lớn thật!
她的幸运打火机。	Cái bật lửa may mắn của nàng.
力量在我手中！	Sức mạnh nằm trong tay ta!
主宰天堂！	Thống trị thiên đường!
咩！	Be!
我不认为它喜欢被雷劈。	Ta không nghĩ nó thích bị sét đánh.
它像一根迷你避雷针。	Nó như một cột thu lôi tí hon.
美味，还滋滋作响！	Ngon, lại còn xèo xèo!
等他长大了，就不会这么天真可爱了。	Đợi nó lớn lên thì chẳng còn ngây thơ đáng yêu thế này nữa.
它看着有点着急。	Nó trông hơi sốt ruột.
好烫的木头！	Khúc gỗ nóng quá!
又大又重的木头。	Khúc gỗ vừa to vừa nặng.
这斧子比我之前用过的那把还漂亮。	Cây rìu này còn đẹp hơn cây ta từng dùng.
它如此迷人。	Nó mê hoặc đến vậy.
现在我可以开办我自己的肉农场了。	Giờ ta có thể mở trang trại thịt của riêng mình.
他被困住了！	Hắn bị mắc kẹt rồi!
切断它！	Cắt đứt nó!
我听说过关于这些植物的一些奇怪传言。	Ta từng nghe vài lời đồn kỳ lạ về mấy cây này.
曼德拉草根拥有奇怪的属性。	Rễ cây mandrake có thuộc tính kỳ lạ.
唔，它再也不会醒来了。	Ừm, nó chẳng bao giờ tỉnh lại nữa.
它看起来没有那么奇怪了。	Nó trông đỡ kỳ quái hơn rồi.
一张空白的地图。看起来没什么用。	Một tấm bản đồ trắng. Trông chẳng hữu dụng gì.
高级！	Cao cấp!
我拿家里的老牛换的。	Ta đổi bằng con bò già ở nhà.
看起来刻了点什么。	Trông như có khắc gì đó.
好像有点道理。	Hình như cũng có lý.
我想我能用得上它。	Ta nghĩ ta dùng được nó.
我想斧子可砍不倒它。	Ta nghĩ rìu chẳng đốn nổi nó.
少了一片需要担心的荆棘。	Bớt được một đám gai phải lo.
它看起来很多刺。	Nó trông lắm gai lắm.
哎哟！	Ui da!
被烧得精光。	Cháy sạch trơn.
这是一株植物。	Đây là một cái cây.
尖刺！火！	Gai nhọn! Lửa!
现在它是一棵被烧焦了的针刺树。	Giờ nó là một cây gai nhọn cháy đen.
现在没那么多刺了！	Giờ đỡ gai hơn nhiều rồi!
那些尖刺看起来很锋利！	Mấy cái gai đó trông sắc lắm!
我恨那个家伙。	Ta hận gã đó.
我可以看到他毛孔里面的东西。	Ta nhìn thấy được cả thứ bên trong lỗ chân lông hắn.
我想知道它们是怎么工作的。	Ta muốn biết chúng hoạt động thế nào.
看起来就像一个钥匙孔。	Trông hệt như một lỗ khoá.
那个看起来不太舒适。	Cái đó trông chẳng dễ chịu lắm.
虽然有点腥味，但还凑合。	Tuy hơi tanh, nhưng cũng tạm.
它只是一大块肉而已。	Nó chỉ là một tảng thịt lớn thôi.
肉干可以吃了！	Thịt khô ăn được rồi!
肉风干需要一些时间。	Hong khô thịt cần chút thời gian.
雨天晾干肉需要更长时间。	Ngày mưa hong thịt cần lâu hơn.
我该晾干一些肉。	Ta nên hong khô ít thịt.
晾肉架烧掉了。	Giàn hong thịt cháy mất rồi.
实验术语里，我们管它叫“干燥”。	Trong thuật ngữ thí nghiệm, bọn ta gọi nó là “làm khô”.
风干可算不上科学。	Hong gió chẳng tính là khoa học.
雨啊，快走开。想下，改天来。	Mưa ơi, đi mau. Muốn rơi thì hôm khác hãy tới.
这肉够干的了。	Miếng thịt này khô đủ rồi.
鱼腥味十足！	Tanh mùi cá hết sức!
整天都会闻到，真是臭死了。	Cả ngày đều ngửi thấy, thối chết đi được.
烧过的鱼人肉闻起来更糟糕了。	Thịt người cá cháy còn ngửi tệ hơn.
谁会住在这种地方？	Ai lại ở chỗ thế này?
现在没地住了。	Giờ chẳng còn chỗ ở nữa.
免持照明装置。	Thiết bị chiếu sáng rảnh tay.
好奇的小家伙。	Đứa nhỏ tò mò.
那东西刚刚是不是动了？	Thứ đó vừa nãy có động đậy không?
这是对科学的冒犯。	Đây là sự xúc phạm với khoa học.
一碗绿叶子。	Một bát lá xanh.
我太想吃冰淇淋了！	Ta thèm kem quá đi mất!
冷冻西瓜。	Dưa hấu đông lạnh.
健康、天然的小点心。	Món ăn vặt lành mạnh, tự nhiên.
辣到喷火！	Cay đến phun lửa!
阿伏伽德罗最喜欢的菜。	Món khoái khẩu nhất của Avogadro.
呃，我不该吃那个。	Ừ, ta không nên ăn cái đó.
气味怪怪的肉干。	Thịt khô mùi kỳ kỳ.
我不清楚那东西是什么。	Ta không rõ thứ đó là gì.
它把它的婴儿放在那里。	Nó đặt con của nó ở đó.
婴儿们就像试图逃逸的受激电子。	Lũ con như những electron bị kích thích đang cố thoát ra.
啊哈！你肯定不是一个电子！	A ha! Ngươi chắc chắn không phải electron!
降温用的。	Dùng để hạ nhiệt.
不知道怎么回事，风以两倍的速度从后面吹来。	Chẳng hiểu sao, gió từ sau thổi tới với tốc độ gấp đôi.
毛茸茸的！	Lông lá xù xì!
旋转的毁灭之力。	Sức huỷ diệt xoay tròn.
讨厌的小吸血鬼。	Con ma cà rồng nhỏ đáng ghét.
嘿，那是我的血吗？	Này, đó là máu của ta à?
这也许是别人的血...	Có lẽ đây là máu người khác...
或许，这是他应得的。	Có lẽ đây là thứ hắn đáng nhận.
我敢打赌那下面有各种各样的好东西！	Ta dám cá dưới đó có đủ loại đồ tốt!
它发出阴森可怕的光。	Nó phát ra thứ ánh sáng âm u đáng sợ.
这东西太古怪了！	Thứ này kỳ quái quá!
为什么会有人做这个？太可怕了。	Sao lại có người làm chuyện này? Đáng sợ quá.
我不是地质学家。	Ta không phải nhà địa chất.
我们应该加个皮弗娄牛铃铛。	Bọn ta nên thêm một cái chuông Beefalo.
这是海市蜃楼吗？	Đây là ảo ảnh sao?
干的像一块骨头。	Khô như một khúc xương.
里面可能有很好的东西！也可能是可怕的东西。	Bên trong có lẽ có đồ rất tốt! Cũng có thể là thứ đáng sợ.
为动物们唱小夜曲。	Hát dạ khúc cho lũ thú.
一些纸。	Một ít giấy.
一些蜡纸。	Một ít giấy sáp.
肯定到繁殖季节了。	Chắc chắn tới mùa sinh sản rồi.
蠢鸟！离那些浆果远点！	Con chim ngốc! Tránh xa mấy quả mọng đó ra!
这些东西味道相当不错。	Mấy thứ này vị khá ngon.
这下花儿们知道谁才是老大了！	Phen này lũ hoa biết ai mới là đại ca rồi!
我不确定我想拿这些。	Ta không chắc mình muốn lấy mấy thứ này.
浓稠而软滑。味道咸咸的。	Đặc và mềm mượt. Vị mằn mặn.
很形象，不是吗？	Rất sinh động, phải không?
小猪回...“家”了。	Heo con về... “nhà” rồi.
看起来像是给野兽的供品。	Trông như cống phẩm dâng cho dã thú.
外酥里嫩。	Ngoài giòn trong mềm.
我可以看见有个鼻子贴着窗户。	Ta thấy có cái mũi dí sát cửa sổ.
这些猪的房子真不赖。	Nhà của lũ heo này không tệ.
出来！我知道你在家！	Ra đây! Ta biết ngươi ở nhà!
现在没那么舒适了吧，猪！	Giờ đỡ dễ chịu hơn rồi nhỉ, heo!
他身上好难闻！	Người hắn khó ngửi quá!
应该找人通知它的家人。	Nên tìm người báo cho gia đình nó.
你是我的随从之一。	Ngươi là một trong đám tuỳ tùng của ta.
他们有点吓人。	Bọn chúng hơi đáng sợ.
看起来很严肃。	Trông rất nghiêm túc.
不是友好的猪！！	Không phải heo thân thiện!!
上面还带着尾巴。	Trên đó vẫn còn cái đuôi.
闻起来像培根。	Ngửi như thịt xông khói.
看上去挺惬意。	Trông khá thoải mái.
我可以听见里面有一棵小树，努力想长出来。	Ta nghe được bên trong có cây con đang cố sức mọc ra.
它很快将长成一棵大树！	Nó sắp mọc thành cây lớn rồi!
这棵树是怎么繁殖的？	Cái cây này sinh sôi kiểu gì?
现在我只需要一群暴民的加入。	Giờ ta chỉ cần một đám dân nổi loạn gia nhập.
看着不咋样。	Trông chẳng ra sao.
至少它现在是热的。	Ít ra giờ nó đang nóng.
枝繁叶茂！	Cành lá sum suê!
唉，长得可真慢！	Chao, mọc chậm thật!
嗯。可以采摘了。	Ừm. Hái được rồi.
它是热死的。	Nó chết vì nóng.
它看起来就像外星人的大脑。	Nó trông hệt như bộ não người ngoài hành tinh.
高级料理！	Ẩm thực cao cấp!
我看不到底！	Ta chẳng nhìn thấy đáy!
我应该装满我的口袋！	Ta nên nhét đầy túi!
一桶粪便。	Một thùng phân.
它跟我的头一样大！	Nó to bằng cái đầu ta!
漂亮的南瓜饼！	Bánh bí ngô đẹp quá!
它为什么没变成馅饼？	Sao nó không thành bánh nhân nhỉ?
它在向我低语。	Nó đang thì thầm với ta.
它包含宇宙的奥秘。	Nó chứa đựng bí ẩn của vũ trụ.
他在找胡萝卜。	Nó đang tìm cà rốt.
